recordid,nriptr,stratum,cluster,xfact,fips,hydro,mhydro,mlra,bailey,split,impute,impute87,wifact,wcfact,urfact,ukfact,usleflag,s5id,s5name,surftxt,txtmod,loslope,hislope,flood,ophase,tfact
37991010677,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010678,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010679,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010680,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010681,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010682,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010683,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010684,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010685,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010686,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010687,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010688,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010689,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010690,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010691,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010692,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010693,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010694,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010695,999999,37991,1,19,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010696,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010697,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010698,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010699,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010700,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010701,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010702,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010703,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010704,999999,37991,1,20,37113,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010705,999999,37991,1,21,37173,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010706,999999,37991,1,21,37173,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010707,999999,37991,1,21,37173,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010708,999999,37991,1,21,37173,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010709,999999,37991,1,21,37173,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010710,999999,37991,1,21,37173,06010202,0601,130,M221D,,0,2,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010711,999999,37991,1,22,37173,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010712,999999,37991,1,22,37173,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010713,999999,37991,1,22,37173,06010202,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010714,999999,37991,1,22,37173,06010202,0601,130,M221D,,0,2,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010715,999999,37991,1,22,37173,06010202,0601,130,M221D,,0,0,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010716,999999,37991,1,22,37173,06010202,0601,130,M221D,,0,2,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010717,251047,37991,1,6,37173,06010203,0601,130,M221D,,2,0,56,0,230,0.15,0,NC0184,STECOAH,L,CN,15,30,NONE,0,3
37991010718,251049,37991,1,7,37173,06010203,0601,130,M221D,,2,0,56,0,230,0.15,0,NC0184,STECOAH,L,CN,50,95,NONE,0,3
37991010719,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010720,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010721,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,0,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010722,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010723,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010724,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010725,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010726,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010727,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010728,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010729,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010730,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010731,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010732,999999,37991,1,7,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010733,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010734,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010735,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010736,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010737,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010738,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010739,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010740,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010741,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010742,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,0,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010743,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010744,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010745,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010746,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010747,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010748,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010749,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010750,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010751,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010752,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010753,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010754,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010755,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010756,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010757,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010758,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010759,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010760,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010761,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010762,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010763,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010764,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010765,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010766,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010767,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010768,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010769,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010770,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010771,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010772,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010773,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010774,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010775,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010776,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010777,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010778,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010779,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,0,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010780,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010781,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010782,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010783,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010784,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010785,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010786,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010787,999999,37991,1,8,37173,06010203,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010788,999999,37991,1,12,37087,06010203,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010789,999999,37991,1,21,37173,06010203,0601,130,M221D,,0,2,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010790,999999,37991,1,15,37173,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010791,999999,37991,1,15,37173,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010792,999999,37991,1,15,37173,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010793,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010794,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010795,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010796,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010797,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010798,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010799,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010800,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010801,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010802,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010803,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010804,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010805,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010806,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,0,0,0,290,0.00,0,,,,,0,0,NONE,,0
37991010807,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010808,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010809,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010810,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010811,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010812,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010813,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010814,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010815,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010816,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010817,999999,37991,1,16,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010818,999999,37991,1,17,37099,06010203,0601,130,M221D,1,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010819,251197,37991,1,19,37099,06010203,0601,130,M221D,1,0,2,0,0,290,0.05,0,NC0237,CULLASAJA,FSL,CBV,15,30,NONE,0,5
37991010820,250641,37991,1,20,37099,06010203,0601,130,M221D,1,0,2,56,0,290,0.24,0,NC0091,WATAUGA,L,NON,15,30,NONE,0,3
37991010830,278844,37991,1,1,37075,06010204,0601,130,M221D,,0,0,0,0,240,0.15,0,TN0071,CATASKA,SIL,CNV,30,50,NONE,0,1
37991010831,251021,37991,1,1,37075,06010204,0601,130,M221D,,0,2,56,0,240,0.15,0,NC0180,SOCO,L,CN,30,50,NONE,0,2
37991010832,999999,37991,1,7,37173,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010833,999999,37991,1,8,37173,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010834,999999,37991,1,8,37173,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010835,999999,37991,1,8,37173,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010836,999999,37991,1,8,37173,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010837,999999,37991,1,8,37173,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010838,999999,37991,1,8,37173,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010839,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010840,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010841,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010842,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010843,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010844,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010845,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010846,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010847,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010848,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,240,0.00,0,,,,,0,0,NONE,,0
37991010849,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010850,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010851,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010852,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010853,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,240,0.00,0,,,,,0,0,NONE,,0
37991010854,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010855,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010856,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010857,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010858,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010859,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010860,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010861,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010862,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010863,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010864,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010865,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,240,0.00,0,,,,,0,0,NONE,,0
37991010866,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010867,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010868,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010869,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010870,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,240,0.00,0,,,,,0,0,NONE,,0
37991010871,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,240,0.00,0,,,,,0,0,NONE,,0
37991010872,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010873,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010874,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010875,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010876,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010877,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010878,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010879,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010880,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010881,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010882,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010883,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,240,0.00,0,,,,,0,0,NONE,,0
37991010884,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010885,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010886,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010887,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010888,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,240,0.00,0,,,,,0,0,NONE,,0
37991010889,999999,37991,1,9,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010890,999999,37991,1,10,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010891,999999,37991,1,10,37075,06010204,0601,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010892,999999,37991,1,10,37075,06010204,0601,130,M221D,,0,0,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010893,999999,37991,1,15,37039,06010204,0602,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010894,999999,37991,1,15,37173,06010204,0601,130,M221D,1,0,0,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010895,999999,37991,1,15,37173,06010204,0601,130,M221D,1,0,2,0,0,230,0.00,0,,,,,0,0,NONE,,0
37991010901,274938,37991,1,1,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,L,GR,30,50,NONE,0,5
37991010902,251030,37991,1,2,37039,06020002,0602,130,M221D,,0,0,56,0,260,0.15,0,NC0181,JUNALUSKA,L,CN,30,50,NONE,0,2
37991010903,251030,37991,1,3,37039,06020002,0602,130,M221D,,0,0,56,0,260,0.15,0,NC0181,JUNALUSKA,L,CN,30,50,NONE,0,2
37991010904,251030,37991,1,6,37039,06020002,0602,130,M221D,,0,2,56,0,260,0.15,0,NC0181,JUNALUSKA,L,CN,30,50,NONE,0,2
37991010905,999999,37991,1,7,37043,06020002,0602,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010906,999999,37991,1,7,37043,06020002,0602,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
37991010907,999999,37991,1,7,37043,06020002,0602,130,M221D,,0,2,0,0,0,0.00,0,,,,,0,0,NONE,,0
